datetime,venueId,total,dwell,Sensor Name,Sensor Type,Lat Long,avg_dwell,Latitude,Longitude,date,time,hour
2022-09-05 21:00:00+10:00,7780,125,54750,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-09-05,21:00:00,21
2022-09-05 05:00:00+10:00,7780,11,2101,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-09-05,05:00:00,5
2022-09-06 15:00:00+10:00,7780,246,52398,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-09-06,15:00:00,15
2022-09-06 17:00:00+10:00,7780,185,61050,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-09-06,17:00:00,17
2022-09-23 13:00:00+10:00,7780,232,57768,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-09-23,13:00:00,13
2022-09-23 03:00:00+10:00,7780,11,781,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-09-23,03:00:00,3
2022-09-20 07:00:00+10:00,7780,117,53118,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-09-20,07:00:00,7
2022-09-20 06:00:00+10:00,7780,59,15340,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-09-20,06:00:00,6
2022-09-20 04:00:00+10:00,7780,3,5400,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",30.0,-37.8025805,144.9656012,2022-09-20,04:00:00,4
2022-09-20 02:00:00+10:00,7780,14,6062,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-09-20,02:00:00,2
2022-09-20 18:00:00+10:00,7780,204,52020,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-09-20,18:00:00,18
2022-09-19 02:00:00+10:00,7780,3,60,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-09-19,02:00:00,2
2022-09-21 01:00:00+10:00,7780,8,720,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-09-21,01:00:00,1
2022-09-21 18:00:00+10:00,7780,248,54064,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-09-21,18:00:00,18
2022-10-25 11:00:00+11:00,7780,108,35532,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-10-25,11:00:00,11
2022-10-25 19:00:00+11:00,7780,148,47952,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-10-25,19:00:00,19
2022-04-22 06:00:00+10:00,7780,48,11424,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-04-22,06:00:00,6
2022-04-22 04:00:00+10:00,7780,10,4560,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-04-22,04:00:00,4
2022-05-15 05:00:00+10:00,7780,13,9425,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",12.0,-37.8025805,144.9656012,2022-05-15,05:00:00,5
2022-05-15 03:00:00+10:00,7780,20,1680,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-05-15,03:00:00,3
2022-05-11 08:00:00+10:00,7780,188,58468,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-05-11,08:00:00,8
2022-05-12 19:00:00+10:00,7780,157,45687,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-05-12,19:00:00,19
2022-05-12 11:00:00+10:00,7780,209,68134,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-05-12,11:00:00,11
2022-05-27 11:00:00+10:00,7780,111,40071,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-05-27,11:00:00,11
2022-05-29 23:00:00+10:00,7780,20,3180,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-05-29,23:00:00,23
2022-06-17 00:00:00+10:00,7780,18,2160,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-06-17,00:00:00,0
2022-06-16 02:00:00+10:00,7780,4,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-06-16,02:00:00,2
2022-07-18 00:00:00+10:00,7780,40,12800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-18,00:00:00,0
2022-07-18 21:00:00+10:00,7780,126,42462,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-18,21:00:00,21
2022-07-18 17:00:00+10:00,7780,158,43924,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-18,17:00:00,17
2022-07-18 23:00:00+10:00,7780,60,22980,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-18,23:00:00,23
2022-07-18 04:00:00+10:00,7780,5,900,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-18,04:00:00,4
2022-07-17 01:00:00+10:00,7780,34,3366,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-07-17,01:00:00,1
2022-07-17 21:00:00+10:00,7780,149,47382,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-17,21:00:00,21
2022-07-14 05:00:00+10:00,7780,21,966,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-07-14,05:00:00,5
2022-07-14 09:00:00+10:00,7780,138,31602,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-14,09:00:00,9
2022-07-16 02:00:00+10:00,7780,11,4741,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-16,02:00:00,2
2022-07-15 11:00:00+10:00,7780,179,46182,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-15,11:00:00,11
2022-07-15 15:00:00+10:00,7780,183,56181,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-15,15:00:00,15
2022-07-15 14:00:00+10:00,7780,158,53878,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-15,14:00:00,14
2022-07-15 12:00:00+10:00,7780,166,65238,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-15,12:00:00,12
2022-08-06 16:00:00+10:00,7780,233,54056,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-08-06,16:00:00,16
2022-08-05 16:00:00+10:00,7780,136,46104,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-08-05,16:00:00,16
2022-08-04 04:00:00+10:00,7780,6,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-08-04,04:00:00,4
2022-08-03 17:00:00+10:00,7780,265,64395,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-08-03,17:00:00,17
2022-08-27 11:00:00+10:00,7780,128,45056,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-08-27,11:00:00,11
2022-08-27 05:00:00+10:00,7780,18,5220,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-08-27,05:00:00,5
2022-08-27 02:00:00+10:00,7780,18,8406,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-08-27,02:00:00,2
2022-08-28 03:00:00+10:00,7780,31,15655,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2022-08-28,03:00:00,3
2022-08-28 07:00:00+10:00,7780,42,18480,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-08-28,07:00:00,7
2022-08-28 22:00:00+10:00,7780,127,35052,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-08-28,22:00:00,22
2022-09-11 17:00:00+10:00,7780,238,78778,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-09-11,17:00:00,17
2022-09-11 20:00:00+10:00,7780,108,33048,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-09-11,20:00:00,20
2022-09-09 16:00:00+10:00,7780,188,36848,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-09-09,16:00:00,16
2022-09-09 03:00:00+10:00,7780,16,4016,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-09-09,03:00:00,3
2022-09-13 21:00:00+10:00,7780,74,21090,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-09-13,21:00:00,21
2022-09-15 13:00:00+10:00,7780,221,54145,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-09-15,13:00:00,13
2022-10-30 03:00:00+11:00,7780,10,4500,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-10-30,03:00:00,3
2022-10-30 10:00:00+11:00,7780,99,16335,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-10-30,10:00:00,10
2022-10-30 19:00:00+11:00,7780,88,27544,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-10-30,19:00:00,19
2022-10-28 14:00:00+11:00,7780,110,31240,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-10-28,14:00:00,14
2022-10-28 19:00:00+11:00,7780,145,55245,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-10-28,19:00:00,19
2022-01-12 02:00:00+11:00,7780,4,1860,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-01-12,02:00:00,2
2022-01-12 12:00:00+11:00,7780,67,22579,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-01-12,12:00:00,12
2022-01-12 19:00:00+11:00,7780,166,73040,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-01-12,19:00:00,19
2022-01-10 12:00:00+11:00,7780,116,17864,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-01-10,12:00:00,12
2022-01-10 13:00:00+11:00,7780,116,44660,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-01-10,13:00:00,13
2022-01-10 02:00:00+11:00,7780,4,1800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-01-10,02:00:00,2
2022-01-10 00:00:00+11:00,7780,17,7854,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-01-10,00:00:00,0
2022-01-11 19:00:00+11:00,7780,105,38850,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-01-11,19:00:00,19
2022-01-11 09:00:00+11:00,7780,57,23085,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-01-11,09:00:00,9
2022-01-11 00:00:00+11:00,7780,14,1386,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-01-11,00:00:00,0
2022-01-11 10:00:00+11:00,7780,93,19995,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-01-11,10:00:00,10
2022-01-22 09:00:00+11:00,7780,64,23616,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-01-22,09:00:00,9
2022-01-22 05:00:00+11:00,7780,10,1680,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-01-22,05:00:00,5
2022-01-22 22:00:00+11:00,7780,201,78189,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-01-22,22:00:00,22
2022-01-22 23:00:00+11:00,7780,147,59388,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-01-22,23:00:00,23
2022-01-21 21:00:00+11:00,7780,160,55200,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-01-21,21:00:00,21
2022-01-21 00:00:00+11:00,7780,44,8932,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-01-21,00:00:00,0
2022-01-21 08:00:00+11:00,7780,122,19398,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-01-21,08:00:00,8
2022-01-20 04:00:00+11:00,7780,4,1800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-01-20,04:00:00,4
2022-01-20 06:00:00+11:00,7780,11,7205,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2022-01-20,06:00:00,6
2022-01-18 17:00:00+11:00,7780,121,21659,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-01-18,17:00:00,17
2022-01-18 22:00:00+11:00,7780,34,11220,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-01-18,22:00:00,22
2022-01-19 02:00:00+11:00,7780,4,120,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-01-19,02:00:00,2
2022-02-09 12:00:00+11:00,7780,213,81153,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-02-09,12:00:00,12
2022-02-09 23:00:00+11:00,7780,62,22072,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-02-09,23:00:00,23
2022-02-11 19:00:00+11:00,7780,163,50693,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-02-11,19:00:00,19
2022-02-11 03:00:00+11:00,7780,14,2394,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-02-11,03:00:00,3
2022-02-08 14:00:00+11:00,7780,148,55056,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-02-08,14:00:00,14
2022-02-08 15:00:00+11:00,7780,161,54418,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-02-08,15:00:00,15
2022-02-10 14:00:00+11:00,7780,122,43432,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-02-10,14:00:00,14
2022-02-10 21:00:00+11:00,7780,97,23668,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-02-10,21:00:00,21
2022-02-12 21:00:00+11:00,7780,216,54000,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-02-12,21:00:00,21
2022-02-12 07:00:00+11:00,7780,29,11687,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-02-12,07:00:00,7
2022-02-12 14:00:00+11:00,7780,139,28634,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-02-12,14:00:00,14
2022-03-09 10:00:00+11:00,7780,127,30607,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-03-09,10:00:00,10
2022-03-10 17:00:00+11:00,7780,222,57498,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-03-10,17:00:00,17
2022-03-07 00:00:00+11:00,7780,15,6300,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-03-07,00:00:00,0
2022-03-07 08:00:00+11:00,7780,164,45756,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-03-07,08:00:00,8
2022-03-07 13:00:00+11:00,7780,289,61268,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-03-07,13:00:00,13
2022-03-11 17:00:00+11:00,7780,186,36456,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-03-11,17:00:00,17
2022-03-11 21:00:00+11:00,7780,115,29095,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-03-11,21:00:00,21
2022-03-08 06:00:00+11:00,7780,27,7803,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-03-08,06:00:00,6
2022-03-28 03:00:00+11:00,7780,8,2464,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-03-28,03:00:00,3
2022-03-27 12:00:00+11:00,7780,222,105228,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-03-27,12:00:00,12
2022-03-27 05:00:00+11:00,7780,11,2222,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-03-27,05:00:00,5
2022-03-25 11:00:00+11:00,7780,105,40005,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-03-25,11:00:00,11
2022-03-25 06:00:00+11:00,7780,33,16929,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2022-03-25,06:00:00,6
2022-03-25 15:00:00+11:00,7780,82,29848,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-03-25,15:00:00,15
2022-03-24 08:00:00+11:00,7780,182,42224,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-03-24,08:00:00,8
2022-03-24 12:00:00+11:00,7780,127,55626,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-03-24,12:00:00,12
2022-03-24 17:00:00+11:00,7780,195,59280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-03-24,17:00:00,17
2022-03-24 11:00:00+11:00,7780,119,47719,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-03-24,11:00:00,11
2022-03-24 23:00:00+11:00,7780,78,12324,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-03-24,23:00:00,23
2022-04-12 09:00:00+10:00,7780,107,31030,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-04-12,09:00:00,9
2022-04-12 22:00:00+10:00,7780,47,3008,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-04-12,22:00:00,22
2022-04-12 02:00:00+10:00,7780,15,8040,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2022-04-12,02:00:00,2
2022-04-12 04:00:00+10:00,7780,9,2223,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-04-12,04:00:00,4
2022-05-05 16:00:00+10:00,7780,176,59136,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-05-05,16:00:00,16
2022-05-05 14:00:00+10:00,7780,184,47288,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-05-05,14:00:00,14
2022-05-06 17:00:00+10:00,7780,139,27522,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-05-06,17:00:00,17
2022-05-06 20:00:00+10:00,7780,121,30855,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-05-06,20:00:00,20
2022-05-09 11:00:00+10:00,7780,122,34526,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-05-09,11:00:00,11
2022-05-09 05:00:00+10:00,7780,9,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-05-09,05:00:00,5
2022-05-10 10:00:00+10:00,7780,118,27376,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-05-10,10:00:00,10
2022-05-10 13:00:00+10:00,7780,211,66465,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-05-10,13:00:00,13
2022-06-03 11:00:00+10:00,7780,122,28304,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-03,11:00:00,11
2022-05-30 23:00:00+10:00,7780,5,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-05-30,23:00:00,23
2022-06-04 06:00:00+10:00,7780,8,3600,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-06-04,06:00:00,6
2022-05-31 13:00:00+10:00,7780,164,27060,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-05-31,13:00:00,13
2022-05-31 03:00:00+10:00,7780,3,3060,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",17.0,-37.8025805,144.9656012,2022-05-31,03:00:00,3
2022-06-02 20:00:00+10:00,7780,94,12878,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-06-02,20:00:00,20
2022-06-01 13:00:00+10:00,7780,130,35360,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-01,13:00:00,13
2022-06-28 17:00:00+10:00,7780,155,40765,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-28,17:00:00,17
2022-07-01 06:00:00+10:00,7780,17,7497,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-01,06:00:00,6
2022-07-01 13:00:00+10:00,7780,134,39128,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-01,13:00:00,13
2022-06-30 10:00:00+10:00,7780,169,40898,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-30,10:00:00,10
2022-07-21 05:00:00+10:00,7780,25,4250,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-07-21,05:00:00,5
